0,0.0,26.259999999999998,26.759999999999998,19.36,28.759999999999998,28.46,17.36,24.86,17.36,26.259999999999998,24.36,19.36,23.96,19.36,19.36,19.36,29.36,19.36,19.36,29.36,22.259999999999998,19.36,19.36,22.259999999999998,21.46,21.96,22.16,22.259999999999998,21.86,24.06,19.36,19.36,24.56,24.66,19.36,21.46,19.36,19.36,19.36,19.36,19.36,17.36,19.36,19.36,19.36,19.36,17.36,19.36,19.36,24.06,17.36,17.36,17.36,19.36,20.36,17.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,22.16,19.36,19.36,19.36,19.36,20.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,17.36,19.36,19.36,19.36,20.36,17.36,17.36,19.36,17.36,19.36,19.36,24.16,19.36,19.36,19.36,19.36,21.56,19.36,19.36,19.36,19.36,19.36,19.36,21.06,22.96,19.36,19.36,19.36,19.36,17.36,22.96,17.36,19.36,17.36,19.36,22.86,19.36,21.66,19.36,19.36,23.56,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,17.36,19.36,17.36,19.36,19.36,17.36,17.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,17.36,17.36,19.36,17.36,22.36,19.36,17.36,19.36,17.36,19.36,22.36,19.36,17.36,19.36,19.36,19.36,17.36,19.36,19.36,17.36,20.36,17.36,19.36,19.36,19.36,19.36,19.36,17.36,19.36,17.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,19.36,17.36,19.36,20.36,19.36,22.36,19.36,17.36,19.36,19.36,19.36,19.36,17.36,19.36,19.36
1,0.0,0.0,24.46,19.76,26.46,26.46,17.76,24.26,17.76,25.160000000000004,23.560000000000002,19.76,23.060000000000002,19.76,19.76,19.76,19.76,19.76,19.76,19.76,32.06,19.76,29.76,32.06,31.66,21.76,31.96,22.060000000000002,21.76,24.060000000000002,19.76,19.76,26.96,23.86,19.76,21.560000000000002,19.76,19.76,19.76,19.76,19.76,17.76,19.76,19.76,19.76,19.76,17.76,19.76,19.76,23.96,17.76,17.76,17.76,19.76,17.76,17.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,21.66,19.76,19.76,19.76,19.76,17.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,17.76,19.76,19.76,19.76,17.76,17.76,17.76,19.76,17.76,19.76,19.76,23.86,19.76,19.76,19.76,19.76,21.360000000000003,19.76,19.76,19.76,19.76,19.76,19.76,20.560000000000002,22.46,19.76,19.76,19.76,19.76,17.76,25.46,17.76,19.76,17.76,19.76,22.560000000000002,19.76,21.76,19.76,19.76,22.860000000000003,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,17.76,19.76,17.76,19.76,19.76,17.76,17.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,17.76,20.76,19.76,17.76,19.76,19.76,17.76,19.76,17.76,19.76,19.76,19.76,17.76,19.76,19.76,19.76,17.76,19.76,19.76,17.76,17.76,17.76,19.76,19.76,19.76,19.76,19.76,17.76,19.76,17.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,17.76,19.76,17.76,19.76,19.76,19.76,17.76,19.76,19.76,19.76,19.76,17.76,19.76,19.76
2,0.0,0.0,0.0,14.28,23.88,23.48,16.28,19.78,14.28,21.08,19.48,14.28,18.979999999999997,14.28,14.28,17.28,14.28,14.28,14.28,14.28,17.18,14.28,14.28,17.28,16.48,16.98,20.28,17.18,16.98,18.979999999999997,14.28,14.28,19.68,19.68,14.28,16.38,14.28,14.28,14.28,14.28,17.28,16.28,14.28,14.28,14.28,17.28,14.28,24.28,14.28,18.979999999999997,26.28,16.28,16.28,14.28,26.28,16.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,16.98,14.28,14.28,14.28,14.28,26.28,17.28,14.28,14.28,14.28,14.28,14.28,17.28,14.28,14.28,14.28,14.28,14.28,14.28,16.28,16.28,16.28,14.28,19.28,14.28,14.28,19.18,14.28,14.28,14.28,14.28,16.48,14.28,14.28,14.28,14.28,14.28,14.28,20.080000000000002,17.98,14.28,14.28,17.28,14.28,16.28,17.98,16.28,14.28,16.28,14.28,17.88,14.28,16.58,14.28,14.28,18.48,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,16.28,14.28,16.28,14.28,14.28,16.28,16.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,16.28,16.28,14.28,16.28,14.28,14.28,16.28,14.28,16.28,14.28,14.28,14.28,16.28,14.28,14.28,14.28,19.28,14.28,14.28,16.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,16.28,14.28,16.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,14.28,17.28,14.28,14.28,14.28,16.28,14.28,16.28,14.28,14.28,14.28,16.28,14.28,17.28,14.28,14.28,16.28,14.28,14.28
3,0.0,0.0,0.0,0.0,19.0,19.0,17.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,17.0,17.0,17.0,19.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,17.0,17.0,17.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,17.0,19.0,19.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,17.0,19.0,17.0,19.0,19.0,17.0,19.0,20.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,17.0,19.0,19.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,17.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,19.0,17.0,19.0,19.0
4,0.0,0.0,0.0,0.0,0.0,26.860000000000003,15.56,23.060000000000002,15.56,24.46,22.76,17.560000000000002,22.26,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,20.560000000000002,17.560000000000002,17.560000000000002,20.560000000000002,19.860000000000003,20.360000000000003,20.560000000000002,20.560000000000002,20.360000000000003,22.26,17.560000000000002,17.560000000000002,22.76,22.860000000000003,17.560000000000002,19.660000000000004,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002,22.160000000000004,15.56,15.56,15.56,17.560000000000002,15.56,15.56,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,20.26,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,15.56,15.56,15.56,17.560000000000002,15.56,17.560000000000002,17.560000000000002,22.46,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,19.76,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,19.26,21.26,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,21.160000000000004,15.56,17.560000000000002,15.56,17.560000000000002,21.060000000000002,17.560000000000002,19.860000000000003,17.560000000000002,17.560000000000002,21.76,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,15.56,17.560000000000002,17.560000000000002,15.56,15.56,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,15.56,17.560000000000002,15.56,17.560000000000002,17.560000000000002,15.56,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002,15.56,15.56,15.56,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002,17.560000000000002,17.560000000000002,15.56,17.560000000000002,17.560000000000002
5,0.0,0.0,0.0,0.0,0.0,0.0,17.04,24.24,17.04,25.64,24.24,19.04,23.54,19.04,19.04,19.04,19.04,19.04,19.04,19.04,21.74,19.04,19.04,21.74,21.04,21.54,21.74,21.74,21.54,26.54,19.04,19.04,23.939999999999998,24.24,19.04,20.84,19.04,19.04,19.04,19.04,19.04,17.04,19.04,19.04,19.04,19.04,17.04,19.04,19.04,23.439999999999998,17.04,17.04,17.04,19.04,17.04,17.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,21.439999999999998,22.04,19.04,19.04,19.04,17.04,29.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,17.04,19.04,19.04,19.04,27.04,17.04,17.04,19.04,17.04,19.04,19.04,23.74,22.04,19.04,19.04,19.04,20.939999999999998,19.04,19.04,19.04,19.04,19.04,19.04,20.54,22.64,19.04,19.04,19.04,22.04,17.04,22.64,17.04,19.04,17.04,19.04,22.439999999999998,19.04,21.14,19.04,19.04,23.14,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,17.04,19.04,17.04,19.04,19.04,17.04,17.04,22.04,19.04,19.04,19.04,19.04,19.04,19.04,17.04,17.04,19.04,17.04,19.04,19.04,17.04,19.04,17.04,19.04,19.04,19.04,17.04,19.04,19.04,19.04,17.04,19.04,19.04,17.04,17.04,17.04,19.04,19.04,19.04,19.04,19.04,17.04,19.04,17.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,19.04,22.04,17.04,19.04,17.04,19.04,19.04,19.04,17.04,19.04,19.04,19.04,19.04,17.04,19.04,19.04
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,27.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,20.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,17.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,17.0,19.0,17.0,17.0,29.0,17.0,19.0,17.0,17.0,17.0,29.0,17.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,17.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,27.0,17.0,19.0,17.0,19.0,17.0,17.0,17.0,19.0,17.0,17.0,17.0,17.0,19.0,17.0,17.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,23.259999999999998,20.96,17.16,20.96,17.16,17.16,17.16,17.16,17.16,17.16,17.16,19.36,17.16,17.16,19.26,18.76,18.96,19.16,19.06,18.86,21.76,17.16,17.16,21.16,21.060000000000002,17.16,19.16,17.16,17.16,17.16,17.16,17.16,15.16,17.16,17.16,17.16,17.16,15.16,17.16,17.16,20.46,15.16,15.16,15.16,17.16,15.16,15.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,19.06,17.16,17.16,17.16,17.16,15.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,15.16,17.16,17.16,17.16,15.16,15.16,15.16,17.16,15.16,17.16,17.16,19.96,17.16,17.16,17.16,17.16,18.66,17.16,17.16,17.16,17.16,17.16,17.16,17.76,19.66,17.16,17.16,17.16,17.16,15.16,19.66,15.16,17.16,15.16,17.16,19.76,17.16,18.96,17.16,17.16,20.26,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,15.16,17.16,15.16,17.16,17.16,15.16,15.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,15.16,15.16,17.16,15.16,17.16,17.16,15.16,17.16,15.16,17.16,17.16,17.16,15.16,17.16,17.16,17.16,15.16,17.16,17.16,15.16,15.16,15.16,17.16,17.16,17.16,17.16,17.16,15.16,17.16,15.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,15.16,17.16,15.16,17.16,17.16,17.16,15.16,17.16,17.16,17.16,17.16,15.16,17.16,17.16
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,18.4,15.4,25.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,18.4,15.4,15.4,15.4,15.4,15.4,15.4,18.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,18.4,15.4,15.4,15.4,15.4,15.4,15.4,18.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,25.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,25.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,25.4,15.4,15.4,15.4
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.560000000000002,18.96,22.66,18.96,18.96,18.96,18.96,18.96,18.96,18.96,20.96,18.96,18.96,20.86,20.46,20.66,21.060000000000002,20.76,20.560000000000002,23.36,18.96,18.96,23.36,23.16,18.96,20.66,18.96,18.96,18.96,18.96,18.96,16.96,18.96,18.96,18.96,18.96,16.96,18.96,18.96,23.26,16.96,16.96,16.96,18.96,16.96,16.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,20.96,18.96,18.96,18.96,18.96,16.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,16.96,18.96,18.96,18.96,16.96,16.96,16.96,18.96,16.96,18.96,18.96,22.96,18.96,18.96,18.96,18.96,20.560000000000002,18.96,18.96,18.96,18.96,18.96,18.96,19.66,21.66,18.96,18.96,18.96,18.96,16.96,21.66,16.96,18.96,16.96,18.96,21.66,18.96,20.86,18.96,18.96,22.26,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,16.96,18.96,16.96,18.96,18.96,16.96,16.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,16.96,16.96,18.96,16.96,18.96,18.96,16.96,18.96,16.96,18.96,18.96,18.96,16.96,18.96,18.96,18.96,16.96,18.96,18.96,16.96,16.96,16.96,18.96,18.96,18.96,18.96,18.96,16.96,18.96,16.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,16.96,18.96,16.96,18.96,18.96,18.96,16.96,18.96,18.96,18.96,18.96,16.96,18.96,18.96
